0               1         2               3         4     5          6          7      8           9         10        11        12        13        14        15        16    17    18        19        20       21    22                                                  23
2458302.512015  0.000640  2458302.513201  0.000910  951   0.007199   0.000829   Clear  Database    0.020716  0.000608  0.091733  0.079821  0.001280  0.011912  0.002217  0.77  3.04  0.004197  2.036026  BC00000  0     data/exo/HAT-P-37/Database/ETD-79/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458330.483789  0.000722  2458330.484501  0.000890  961   0.004613   -0.001809  Clear  Database    0.020893  0.000550  0.099227  0.080491  0.001444  0.018735  0.002502  1.07  1.45  0.002588  0.081097  BC00000  0     data/exo/HAT-P-37/Database/ETD-80/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458330.485195  0.000698  2458330.485081  0.000740  961   0.006019   -0.000403  Clear  Database    0.020897  0.000552  0.097454  0.080002  0.001396  0.017452  0.002418  0.91  2.52  0.003709  1.586560  BC00000  0     data/exo/HAT-P-37/Database/ETD-81/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458330.485351  0.000455  2458330.486721  0.000590  961   0.006175   -0.000247  Clear  Database    0.019457  0.000412  0.092602  0.081238  0.000910  0.011364  0.001575  0.43  1.85  0.002978  0.450461  BC00000  0     data/exo/HAT-P-37/Database/ETD-83/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458336.079798  0.000393  2458336.079351  0.002170  963   0.005750   -0.000682  R      Database    0.020234  0.000307  0.096301  0.079463  0.000786  0.016839  0.001361  2.11  0.66  0.001413  1.303407  BC00000  0     data/exo/HAT-P-37/Database/ETD-84/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458344.474411  0.000558  2458344.474451  0.000650  966   0.008055   0.001608   Clear  Database    0.021315  0.000512  0.091889  0.078069  0.001116  0.013820  0.001933  0.70  2.34  0.003291  1.944345  BC00000  0     data/exo/HAT-P-37/Database/ETD-85/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458358.460962  0.000347  2458358.460530  0.000400  971   0.007426   0.000953   I      Database    0.020512  0.000252  0.100549  0.080887  0.000694  0.019662  0.001202  0.71  1.20  0.001697  1.308613  BC00000  0     data/exo/HAT-P-37/Database/ETD-86/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458372.446479  0.000967  2458372.446710  0.001050  976   0.005763   -0.000736  Clear  Database    0.021730  0.000888  0.089668  0.074659  0.001935  0.015009  0.003351  0.71  3.47  0.005159  4.898383  BC00000  0     data/exo/HAT-P-37/Database/ETD-88/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458372.447807  0.000403  2458372.447830  0.000530  976   0.007091   0.000592   I      Database    0.018966  0.000309  0.096078  0.080927  0.000806  0.015151  0.001397  0.87  1.88  0.002361  1.249407  BC00000  0     data/exo/HAT-P-37/Database/ETD-89/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458386.435301  0.001122  2458386.436340  0.001350  981   0.007405   0.000880   Clear  Database    0.016469  0.000901  0.091227  0.080826  0.002244  0.010402  0.003887  0.39  4.04  0.006259  0.718723  BC00000  0     data/exo/HAT-P-37/Database/ETD-90/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458400.421528  0.000757  2458400.421610  0.000630  986   0.006452   -0.000098  R      Database    0.019082  0.000564  0.092287  0.074723  0.001514  0.017564  0.002622  1.12  1.49  0.002688  1.012602  BC00000  0     data/exo/HAT-P-37/Database/ETD-91/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458400.421943  0.000500  2458400.421720  0.000570  986   0.006867   0.000317   Clear  Database    0.022185  0.000385  0.102907  0.082954  0.000999  0.019953  0.001731  0.73  1.62  0.002589  2.296498  BC00000  0     data/exo/HAT-P-37/Database/ETD-92/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458439.590201  0.002092  2458439.590969  0.003010  1000  0.011021   0.004398   V      Database    0.024444  0.001650  0.118999  0.099732  0.004184  0.019267  0.007247  1.01  6.82  0.010610  1.695621  BC00011  1     data/exo/HAT-P-37/Database/ETD-93/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458593.439114  0.001175  2458593.440268  0.001160  1055  0.000954   -0.005952  R      Database    0.037401  0.000789  0.135441  0.067720  0.002349  0.067720  0.004069  1.67  3.49  0.005122  1.054153  BC00011  1     data/exo/HAT-P-37/Database/ETD-95/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458688.558026  0.001275  2458688.558028  0.001330  1089  0.007042   -0.000039  R      Database    0.017552  0.001055  0.093250  0.082314  0.002551  0.010937  0.004418  0.64  1.29  0.003993  0.298032  BC00000  0     data/exo/HAT-P-37/Database/ETD-99/                  http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458716.532427  0.000796  2458716.532748  0.000980  1099  0.007083   -0.000050  Clear  Database    0.017101  0.000612  0.094487  0.082513  0.001591  0.011974  0.002756  0.62  4.19  0.005236  1.226367  BC00000  0     data/exo/HAT-P-37/Database/ETD-100/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458719.330002  0.000388  2458719.329708  0.000420  1100  0.007222   0.000084   Clear  Database    0.019671  0.000306  0.095547  0.079997  0.000776  0.015550  0.001345  0.59  2.39  0.002832  5.353436  BC00000  0     data/exo/HAT-P-37/Database/ETD-101/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458937.530381  0.000540  2458937.530157  0.000570  1178  0.007593   0.000053   R      Database    0.019689  0.000443  0.094069  0.079627  0.001080  0.014442  0.001870  0.75  1.96  0.002864  1.028075  BC00000  0     data/exo/HAT-P-37/Database/ETD-103/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458951.516979  0.000479  2458951.516527  0.000630  1183  0.007011   -0.000554  Clear  Database    0.017919  0.000398  0.093632  0.082359  0.000958  0.011273  0.001659  0.64  1.88  0.002740  1.949624  BC00000  0     data/exo/HAT-P-37/Database/ETD-104/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458965.501334  0.001303  2458965.501677  0.001220  1188  0.004186   -0.003405  Clear  Database    0.022294  0.000902  0.114080  0.091380  0.002607  0.022700  0.004515  2.12  1.60  0.003643  1.198203  BC00001  1     data/exo/HAT-P-37/Database/ETD-106/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2458965.508394  0.001104  2458965.508467  0.001680  1188  0.011246   0.003655   Clear  Database    0.021655  0.000971  0.103323  0.089841  0.002207  0.013482  0.003823  0.64  5.89  0.007538  6.416452  BC00001  1     data/exo/HAT-P-37/Database/ETD-107/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
